ID;ShopID;ProductID
28295;288;7824
28296;288;6224
28297;288;9715
28298;288;3908
28299;288;3581
28300;288;4577
28301;288;7283
28302;288;5200
28303;288;314
28304;288;6421
28305;288;2240
28306;288;8844
28307;288;9700
28308;288;963
28309;288;4406
28310;288;6559
28311;288;9032
28312;288;4465
28313;288;9331
28314;288;5106
28315;288;1016
28316;288;9637
28317;288;702
28318;288;1869
28319;288;2647
28320;288;2327
28321;288;948
28322;288;6324
28323;288;480
28324;288;6556
28325;288;5378
28326;288;1934
28327;288;9513
28328;288;6379
28329;288;7386
28330;288;8177
28331;288;4102
28332;288;3286
28333;288;9049
28334;288;3340
28335;288;6573
28336;288;8158
28337;288;6010
28338;288;9543
28339;288;1591
28340;288;8822
28341;288;8546
28342;288;3557
28343;288;3062
28344;288;5052
28345;288;122
28346;288;6756
28347;288;1892
28348;288;6197
28349;288;4320
28350;288;4099
28351;288;500
28352;288;738
28353;288;7812
28354;288;4069
28355;288;2966
28356;288;5317
28357;288;4667
28358;288;3991
28359;288;7299
28360;288;1760
28361;288;1342
28362;288;5014
28363;288;4983
28364;288;1769
28365;288;2330
28366;288;6928
28367;288;1040
28368;288;8509
28369;288;4772
28370;288;5722
28371;288;6079
28372;288;9525
28373;288;1192
28374;288;8679
28375;288;9625
28376;288;317
28377;288;6308
28378;288;9411
28379;288;7277
28380;288;103
28381;288;2363
28382;288;4575
28383;288;1350
28384;288;1149
28385;288;2054
28386;288;8029
28387;288;7402
28388;288;1701
28389;288;4143
28390;288;5770
28391;288;3381
28392;288;5430
28393;288;3059
28394;288;5766
28395;288;8194
28396;288;6786
28397;288;2397
28398;288;4726
28399;288;5804
28400;288;1749
28401;288;5116
28402;288;8246
28403;288;9145
28404;288;6716
28405;288;2279
28406;288;6133
28407;288;6587
28408;288;5041
28409;288;9276
28410;288;4701
28411;288;9227
28412;288;7482
28413;288;2810
28414;288;9970
28415;288;9221
28416;288;5019
28417;288;1674
28418;288;8549
28419;288;3671
28420;288;2092
28421;288;3727
28422;288;7300
28423;288;2321
28424;288;970
28425;288;8252
28426;288;4384
28427;288;4601
28428;288;5933
28429;288;9353
28430;288;1495
28431;288;4764
28432;288;3550
28433;288;9297
28434;288;5153
28435;289;2827
28436;289;9025
28437;289;9813
28438;289;2114
28439;289;8940
28440;289;3823
28441;289;1095
28442;289;5035
28443;289;5483
28444;289;9661
28445;289;3863
28446;289;4121
28447;289;3978
28448;289;9217
28449;289;838
28450;289;5846
28451;289;910
28452;289;6184
28453;289;8777
28454;289;8079
28455;289;7052
28456;289;7366
28457;289;1243
28458;289;7478
28459;289;5939
28460;289;8230
28461;289;553
28462;289;376
28463;289;6588
28464;289;9719
28465;289;3473
28466;289;748
28467;289;7612
28468;289;6161
28469;289;6066
28470;289;5023
28471;289;107
28472;289;5682
28473;289;6471
28474;289;3836
28475;289;2280
28476;289;1978
28477;289;4352
28478;289;7241
28479;289;8898
28480;289;2338
28481;289;1680
28482;289;6334
28483;289;4268
28484;289;8350
28485;289;1933
28486;289;3906
28487;289;8163
28488;289;7186
28489;289;9144
28490;289;3627
28491;289;2625
28492;289;1191
28493;289;1101
28494;289;5962
28495;289;333
28496;289;5112
28497;289;5599
28498;289;9262
28499;289;2180
28500;289;8428
28501;289;3032
28502;289;8034
28503;289;5637
28504;290;9693
28505;290;1753
28506;290;8161
28507;290;1569
28508;290;8945
28509;290;8477
28510;290;8447
28511;290;2997
28512;290;9657
28513;290;5420
28514;290;989
28515;290;4685
28516;290;5117
28517;290;3703
28518;290;4843
28519;290;5243
28520;290;7879
28521;290;9304
28522;290;1001
28523;290;1063
28524;290;6056
28525;290;9305
28526;290;6619
28527;290;7362
28528;290;5648
28529;290;8873
28530;290;5600
28531;290;9200
28532;290;4734
28533;290;7650
28534;290;1980
28535;290;1865
28536;290;2503
28537;290;5952
28538;290;8905
28539;290;7453
28540;290;7993
28541;290;1308
28542;290;3416
28543;290;3296
28544;290;3575
28545;290;3669
28546;290;1475
28547;290;6688
28548;290;1215
28549;290;7805
28550;290;3870
28551;290;7208
28552;290;8068
28553;290;6629
28554;290;6824
28555;290;1850
28556;290;2887
28557;290;7005
28558;290;7552
28559;290;4182
28560;290;1365
28561;290;2260
28562;290;9582
28563;290;9161
28564;290;733
28565;290;7563
28566;290;8282
28567;290;1830
28568;290;7409
28569;290;2998
28570;290;6748
28571;290;9120
28572;290;3689
28573;290;1176
28574;290;7012
28575;290;635
28576;290;7374
28577;290;6599
28578;290;2588
28579;290;9804
28580;290;5407
28581;290;3357
28582;290;1778
28583;290;1735
28584;290;2578
28585;290;5659
28586;290;7653
28587;290;8949
28588;290;2253
28589;290;9117
28590;290;4236
28591;290;7610
28592;290;1463
28593;290;8248
28594;290;7127
28595;290;3155
28596;290;3663
28597;290;1910
28598;290;1627
28599;290;8364
28600;290;419
28601;290;7024
28602;290;5343
28603;290;8593
28604;290;9280
28605;290;5223
28606;290;6014
28607;290;344
28608;290;3292
28609;290;2531
28610;290;9982
28611;290;3514
28612;290;3818
28613;290;641
28614;290;67
28615;290;2931
28616;290;8
28617;290;1162
28618;290;5328
28619;290;5466
28620;290;6780
28621;290;5347
28622;290;7190
28623;290;1008
28624;290;6203
28625;290;422
28626;290;8500
28627;290;1802
28628;290;8741
28629;290;8458
28630;290;1209
28631;290;1816
28632;290;2747
28633;290;5613
28634;290;6214
28635;290;1791
28636;290;8395
28637;290;9457
28638;290;8859
28639;290;8931
28640;290;1245
28641;290;5214
28642;290;9147
28643;290;2116
28644;290;5893
28645;290;5458
28646;290;9465
28647;290;4755
28648;290;3156
28649;290;3881
28650;290;9432
28651;290;1620
28652;290;7018
28653;290;4339
28654;290;7130
28655;290;2273
28656;290;8270
28657;290;5142
28658;290;9964
28659;290;9097
28660;290;1347
28661;290;6637
28662;290;3894
28663;290;4994
28664;290;7307
28665;290;7442
28666;291;9592
28667;291;2975
28668;291;5949
28669;291;1327
28670;291;476
28671;291;844
28672;291;4225
28673;291;402
28674;291;5261
28675;291;9817
28676;291;7765
28677;291;1788
28678;291;8896
28679;291;9643
28680;291;7343
28681;291;3027
28682;291;9629
28683;291;331
28684;291;4457
28685;291;1545
28686;291;2225
28687;291;1256
28688;291;7506
28689;291;1872
28690;291;4863
28691;291;9275
28692;291;1361
28693;291;5559
28694;291;9749
28695;291;3379
28696;291;207
28697;291;9956
28698;291;4171
28699;291;2624
28700;291;4434
28701;291;1348
28702;291;1800
28703;291;3157
28704;291;4208
28705;291;1417
28706;291;1849
28707;291;296
28708;291;5717
28709;291;363
28710;291;4871
28711;291;6995
28712;291;7525
28713;291;2592
28714;291;9427
28715;291;7727
28716;291;7225
28717;291;1239
28718;291;1101
28719;291;1791
28720;291;3724
28721;291;3940
28722;291;5522
28723;291;5817
28724;291;8662
28725;291;2216
28726;291;7623
28727;291;4033
28728;291;6209
28729;291;6473
28730;291;778
28731;291;5166
28732;291;237
28733;291;8002
28734;291;3440
28735;291;3479
28736;291;762
28737;291;6288
28738;291;1481
28739;291;775
28740;291;5330
28741;291;4776
28742;291;5401
28743;291;2467
28744;291;8267
28745;291;5596
28746;291;3118
28747;291;788
28748;291;9485
28749;291;4333
28750;291;1380
28751;291;8199
28752;291;6284
28753;291;3876
28754;291;7287
28755;291;1141
28756;291;3071
28757;291;1547
28758;291;7641
28759;291;708
28760;291;3910
28761;291;9816
28762;291;9
28763;291;9052
28764;291;896
28765;291;7426
28766;291;2442
28767;291;9608
28768;291;8655
28769;291;7904
28770;291;3039
28771;291;4963
28772;291;4703
28773;291;9984
28774;291;1167
28775;291;8770
28776;291;7215
28777;291;1768
28778;291;7915
28779;291;2587
28780;291;8541
28781;291;804
28782;291;9539
28783;291;1
28784;291;7425
28785;291;5534
28786;291;767
28787;291;4752
28788;291;3827
28789;291;4922
28790;291;8202
28791;291;80
28792;291;7491
28793;291;8359
28794;291;3133
28795;291;7354
28796;291;1326
28797;291;9883
28798;291;7098
28799;291;4204
28800;291;4273
28801;291;638
28802;291;9921
28803;292;5156
28804;292;9276
28805;292;4432
28806;292;261
28807;292;7470
28808;292;3693
28809;292;2658
28810;292;9709
28811;292;1792
28812;292;5713
28813;292;3209
28814;292;6478
28815;292;1781
28816;292;4859
28817;292;3627
28818;292;928
28819;292;3058
28820;292;1590
28821;292;9110
28822;292;7318
28823;292;1191
28824;292;5419
28825;292;9468
28826;292;5177
28827;292;7202
28828;292;3815
28829;292;5870
28830;292;9674
28831;292;7540
28832;292;7330
28833;292;322
28834;292;8300
28835;292;3999
28836;292;175
28837;292;5116
28838;292;3886
28839;292;9436
28840;292;7928
28841;292;2059
28842;292;4517
28843;292;3205
28844;292;5072
28845;292;3937
28846;292;3619
28847;292;4716
28848;292;8561
28849;292;6037
28850;292;7443
28851;292;9350
28852;292;3094
28853;292;6899
28854;292;106
28855;292;5841
28856;292;9050
28857;292;5623
28858;292;7712
28859;292;3897
28860;292;5208
28861;292;1106
28862;292;1894
28863;292;2920
28864;292;91
28865;292;9883
28866;292;9283
28867;292;952
28868;292;7440
28869;292;337
28870;292;4931
28871;292;1402
28872;292;6478
28873;292;5079
28874;292;4334
28875;292;7278
28876;293;5850
28877;293;4647
28878;293;4635
28879;293;6591
28880;293;6050
28881;293;5765
28882;293;9752
28883;293;2495
28884;293;6154
28885;293;7621
28886;293;7421
28887;293;2611
28888;293;8666
28889;293;2550
28890;293;9712
28891;293;7655
28892;293;7027
28893;293;4389
28894;293;5747
28895;293;2202
28896;293;8558
28897;293;3051
28898;293;2581
28899;293;4782
28900;293;8052
28901;293;8824
28902;293;3845
28903;293;1080
28904;293;3022
28905;293;5101
28906;293;1315
28907;293;2944
28908;293;1416
28909;293;5866
28910;293;1003
28911;293;7359
28912;293;1995
28913;293;4847
28914;293;6472
28915;293;2040
28916;293;1458
28917;293;692
28918;293;7643
28919;293;5918
28920;293;3658
28921;293;2221
28922;293;4538
28923;293;8249
28924;293;1629
28925;293;9786
28926;293;3219
28927;293;564
28928;293;634
28929;293;7393
28930;293;2502
28931;293;2395
28932;293;8685
28933;293;1706
28934;293;6711
28935;293;3673
28936;293;2272
28937;293;8003
28938;293;7934
28939;293;3328
28940;293;5048
28941;293;2564
28942;293;2697
28943;293;1223
28944;293;1700
28945;293;5486
28946;293;7801
28947;293;2669
28948;293;113
28949;293;8749
28950;293;1753
28951;293;4984
28952;293;7269
28953;293;9033
28954;293;2847
28955;293;7411
28956;293;8738
28957;293;5217
28958;294;1379
28959;294;8134
28960;294;1008
28961;294;3408
28962;294;5256
28963;294;7558
28964;294;7042
28965;294;8835
28966;294;4351
28967;294;1953
28968;294;6428
28969;294;9046
28970;294;2906
28971;294;732
28972;294;8237
28973;294;3998
28974;294;3366
28975;294;7674
28976;294;6516
28977;294;2279
28978;294;7210
28979;294;3927
28980;294;8677
28981;294;6566
28982;294;1962
28983;294;8353
28984;294;4158
28985;294;8909
28986;294;4804
28987;294;3027
28988;294;6124
28989;294;8251
28990;294;1404
28991;294;3013
28992;294;4699
28993;294;3455
28994;294;5818
28995;294;2218
28996;294;6709
28997;294;1787
28998;294;1806
28999;294;471
29000;294;9479
29001;294;7666
29002;294;4804
29003;294;5116
29004;294;4341
29005;294;4757
29006;294;4950
29007;294;9264
29008;294;8122
29009;294;8129
29010;294;617
29011;294;5327
29012;294;1693
29013;294;5243
29014;294;654
29015;294;7007
29016;294;216
29017;294;6918
29018;294;5374
29019;294;1032
29020;294;1060
29021;294;2630
29022;294;5008
29023;294;6039
29024;294;8983
29025;294;841
29026;294;6653
29027;294;8360
29028;294;9996
29029;294;3438
29030;294;9343
29031;294;3853
29032;294;8974
29033;294;3073
29034;294;5907
29035;294;3267
29036;294;1688
29037;294;8042
29038;294;747
29039;294;9404
29040;294;1388
29041;294;6008
29042;294;7811
29043;294;1255
29044;294;8115
29045;294;2950
29046;294;3552
29047;294;1111
29048;294;9790
29049;294;2477
29050;294;8947
29051;294;4689
29052;294;2965
29053;294;8052
29054;294;8978
29055;295;777
29056;295;2951
29057;295;4326
29058;295;1951
29059;295;5056
29060;296;7503
29061;296;5281
29062;296;7600
29063;296;8173
29064;296;1946
29065;296;9699
29066;296;6884
29067;296;1387
29068;296;142
29069;296;9299
29070;296;2039
29071;296;1053
29072;296;107
29073;296;2519
29074;296;1111
29075;296;3356
29076;296;6725
29077;296;9576
29078;296;1169
29079;296;961
29080;296;9293
29081;296;3938
29082;296;9286
29083;296;6596
29084;296;9732
29085;296;5505
29086;296;2069
29087;296;979
29088;296;199
29089;296;5573
29090;296;866
29091;296;7763
29092;296;5207
29093;296;3775
29094;296;8729
29095;296;7934
29096;296;2301
29097;296;6173
29098;296;909
29099;296;9495
29100;296;3492
29101;296;1999
29102;296;4528
29103;296;6157
29104;296;3836
29105;296;8826
29106;296;9193
29107;296;5374
29108;296;6190
29109;296;8480
29110;296;4899
29111;296;5193
29112;296;5786
29113;296;4565
29114;296;4140
29115;296;3350
29116;296;5096
29117;296;7751
29118;296;246
29119;296;3666
29120;296;1432
29121;296;5645
29122;296;7180
29123;296;4869
29124;296;9309
29125;296;4825
29126;296;9331
29127;296;2759
29128;296;8267
29129;296;7965
29130;296;6958
29131;296;8117
29132;296;2502
29133;296;9549
29134;296;8906
29135;296;9590
29136;296;535
29137;296;3247
29138;296;5160
29139;297;9353
29140;297;7655
29141;297;6931
29142;297;7516
29143;297;4539
29144;297;3278
29145;297;9168
29146;297;7277
29147;297;1733
29148;297;6276
29149;297;7456
29150;297;6962
29151;297;3863
29152;297;1590
29153;297;7491
29154;297;6255
29155;297;471
29156;297;7355
29157;297;262
29158;297;6540
29159;297;8669
29160;297;6849
29161;297;1680
29162;297;6970
29163;297;9646
29164;297;2836
29165;297;8406
29166;297;4952
29167;297;5280
29168;297;973
29169;297;5549
29170;297;9715
29171;297;1988
29172;297;2475
29173;297;1632
29174;297;3310
29175;297;9775
29176;297;20
29177;297;8602
29178;297;7996
29179;297;5241
29180;297;3057
29181;297;4926
29182;297;278
29183;297;1989
29184;297;646
29185;297;4453
29186;297;9973
29187;297;1115
29188;297;2057
29189;297;2695
29190;297;7942
29191;297;2947
29192;297;573
29193;297;2524
29194;297;8178
29195;297;4739
29196;297;3664
29197;297;521
29198;297;643
29199;297;1190
29200;297;8975
29201;297;2251
29202;297;2486
29203;297;4043
29204;297;2391
29205;297;5950
29206;297;3404
29207;297;9650
29208;297;8808
29209;297;5809
29210;297;3532
29211;297;8389
29212;297;7736
29213;297;8422
29214;297;9898
29215;297;4145
29216;297;8970
29217;297;3816
29218;297;1985
29219;297;3475
29220;297;9941
29221;297;1317
29222;297;8325
29223;297;6277
29224;297;7752
29225;297;1766
29226;297;9898
29227;297;5737
29228;297;3967
29229;297;7841
29230;297;5983
29231;297;1466
29232;297;4171
29233;297;309
29234;297;1991
29235;297;6129
29236;297;7949
29237;297;4221
29238;297;6422
29239;297;3380
29240;297;3162
29241;297;1521
29242;297;5441
29243;297;7867
29244;297;6965
29245;297;3422
29246;297;3029
29247;297;5103
29248;297;5940
29249;297;4838
29250;297;9406
29251;297;155
29252;297;2409
29253;297;2454
29254;297;7529
29255;297;4793
29256;297;8183
29257;297;7809
29258;297;8602
29259;297;4640
29260;297;1769
29261;297;4852
29262;297;7941
29263;297;2803
29264;297;9878
29265;297;4929
29266;297;1409
29267;297;8643
29268;297;3233
29269;297;435
29270;298;4159
29271;298;8049
29272;298;2056
29273;298;4981
29274;298;9447
29275;298;4799
29276;298;6786
29277;298;343
29278;298;639
29279;298;5049
29280;298;3906
29281;298;5249
29282;298;8780
29283;298;2524
29284;298;5508
29285;298;3160
29286;298;2372
29287;298;4340
29288;298;1117
29289;298;7892
29290;298;4967
29291;298;550
29292;298;7148
29293;298;7683
29294;298;4008
29295;298;5462
29296;298;3480
29297;298;140
29298;298;3915
29299;298;2733
29300;298;7816
29301;298;3678
29302;298;9406
29303;298;5873
29304;298;1770
29305;298;572
29306;298;287
29307;298;7869
29308;298;5935
29309;298;8891
29310;298;6718
29311;298;7488
29312;298;5202
29313;298;3275
29314;299;7308
29315;299;9789
29316;299;7537
29317;299;5559
29318;299;9747
29319;299;2052
29320;299;6112
29321;299;5184
29322;299;9109
29323;299;8091
29324;299;4575
29325;299;279
29326;299;9507
29327;299;2930
29328;299;9944
29329;299;3612
29330;299;378
29331;299;1983
29332;299;8992
29333;299;8216
29334;299;4443
29335;299;8867
29336;299;3443
29337;299;8037
29338;299;590
29339;299;900
29340;299;9262
29341;299;6842
29342;299;1276
29343;299;5636
29344;299;4581
29345;299;9884
29346;299;832
29347;299;280
29348;299;5010
29349;299;4206
29350;299;3795
29351;299;9524
29352;299;3701
29353;299;6617
29354;299;6474
29355;299;8063
29356;299;733
29357;299;1040
29358;299;5747
29359;299;3240
29360;299;9917
29361;299;4319
29362;299;1516
29363;299;4602
29364;299;8679
29365;299;9210
29366;299;7340
29367;299;2244
29368;299;6308
29369;299;8388
29370;299;328
29371;299;7107
29372;299;1792
29373;299;1247
29374;299;1867
29375;299;3187
29376;299;6505
29377;299;4366
29378;299;9027
29379;299;1993
29380;299;1863
29381;299;1923
29382;299;9103
29383;299;4034
29384;299;9832
29385;299;7556
29386;299;8752
29387;299;9086
29388;299;2483
29389;299;3953
29390;299;7315
29391;299;2217
29392;299;2664
29393;299;3820
29394;299;1366
29395;299;6410
29396;299;5675
29397;299;8232
29398;299;6279
29399;299;2446
29400;299;6156
29401;299;4770
29402;299;7549
29403;299;5617
29404;299;7887
29405;299;6023
29406;299;9130
29407;299;3887
29408;299;8362
29409;299;9672
29410;299;1089
29411;299;2193
29412;299;9197
29413;299;1008
29414;299;747
29415;299;5159
29416;299;5621
29417;299;263
29418;299;9684
29419;299;7774
29420;299;6819
29421;299;6071
29422;299;453
29423;299;9
29424;299;7433
29425;299;6937
29426;299;1367
29427;299;3933
29428;299;2803
29429;299;2726
29430;299;1188
29431;299;9754
29432;299;6166
29433;299;2308
29434;299;8816
29435;299;8171
29436;299;6428
29437;299;867
29438;299;1076
29439;299;8112
29440;299;7594
29441;299;9721
29442;299;1027
29443;299;4942
29444;299;5482
29445;299;9871
29446;299;5419
29447;299;769
29448;299;7710
29449;299;9169
29450;299;5063
29451;299;4665
29452;299;6763
29453;299;617
29454;299;746
29455;299;8513
29456;299;9872
29457;299;6883
29458;299;990
29459;299;3477
29460;299;4598
29461;299;4946
29462;299;3380
29463;299;1845
29464;299;893
29465;299;5184
29466;299;9745
29467;299;8395
29468;299;7714
29469;299;9144
29470;299;1298
29471;299;4257
29472;299;7822
29473;299;2787
29474;299;2983
29475;299;7752
29476;299;2254
29477;299;6227
29478;299;8865
29479;299;8807
29480;299;1583
29481;299;2251
29482;299;7410
29483;299;6996
29484;299;6104
29485;299;7098
29486;299;9878
29487;299;5565
29488;299;7177
29489;299;5803
29490;299;1670
29491;299;2994
29492;299;8138
29493;299;9037
29494;300;6568
29495;300;687
29496;300;2922
29497;300;9680
29498;300;6399
29499;300;5597
29500;300;3260
29501;300;4198
29502;300;4499
29503;300;4661
29504;300;8098
29505;300;9778
29506;300;9793
29507;300;1721
29508;300;9410
29509;300;1860
29510;300;5768
29511;300;1727
29512;300;1730
29513;300;1686
29514;300;6174
29515;300;9361
29516;300;585
29517;300;8333
29518;300;2727
29519;300;73
29520;300;7005
29521;300;5593
29522;300;5924
29523;300;4815
29524;300;4357
29525;300;7407
29526;300;4548
29527;300;2886
29528;300;8443
29529;300;3788
29530;300;6082
29531;300;2535
29532;300;9000
29533;300;168
29534;300;1922
29535;300;1873
29536;300;6527
29537;300;8588
29538;300;2338
29539;300;5694
29540;300;7255
29541;300;8414
29542;300;3361
29543;300;5052
29544;300;7647
29545;300;4171
29546;300;1568
29547;300;7622
29548;300;1302
29549;300;3829
29550;300;4020
29551;300;3617
29552;300;3946
29553;300;2632
29554;300;1038
29555;300;1577
29556;300;137
29557;300;1373
29558;300;7055
29559;300;533
29560;300;976
29561;300;3815
29562;300;1511
29563;300;6835
29564;300;7237
29565;300;3842
29566;300;5560
29567;300;7658
29568;300;4901
29569;300;91
29570;300;8955
29571;300;3330
29572;300;5694
29573;300;4712
29574;300;4912
29575;300;1498
29576;300;8817
29577;300;7884
29578;300;9500
29579;300;7280
29580;300;8210
29581;300;7800
29582;300;6475
29583;300;7404
29584;300;1903
29585;300;3726
29586;300;8345
29587;300;6339
29588;300;2535
29589;300;9707
29590;300;160
29591;300;1889
29592;300;3878
29593;300;7708
29594;300;1859
29595;300;7956
29596;300;10000
29597;300;7277
29598;300;8430
29599;300;6676
29600;300;4643
29601;300;2185
29602;300;2278
29603;300;3405
29604;300;8088
29605;300;7320
29606;300;4388
29607;300;4962
29608;300;9866
29609;300;3628
29610;300;2513
29611;300;175
29612;300;9725
29613;300;7491
29614;300;6362
29615;300;1935
29616;300;1175
29617;300;7356
29618;300;9657
29619;300;2938
29620;300;7601
29621;300;1626
29622;300;8834
29623;300;9068
29624;300;2768
29625;300;9030
29626;300;2543
29627;300;9640
29628;300;7107
29629;300;4939
29630;300;8596
29631;300;7203
29632;300;4183
29633;300;5117
29634;300;8002
29635;300;5693
29636;300;7332
29637;300;7678
29638;300;9989
29639;300;7920
29640;300;1669
29641;300;521
29642;300;9204
29643;300;7427
29644;300;9573
29645;300;1630
29646;300;127
29647;300;2318
29648;300;4828
29649;300;3646
29650;300;3168
29651;300;6138
29652;300;2115
29653;300;4933
29654;300;7104
29655;300;5024
29656;300;4958
29657;300;1171
29658;300;7463
29659;300;2472
29660;300;212
29661;300;5116
29662;300;3371
29663;300;5675
29664;300;743
29665;300;6511
29666;300;6338
29667;300;9880
29668;300;7180
29669;300;283
29670;300;9203
29671;300;5359
29672;300;3378
29673;300;4612
29674;300;2523
29675;300;4772
29676;300;5069
29677;300;3499
29678;300;5546
29679;300;6543
29680;300;7592
29681;300;1351
29682;300;2314
29683;300;7850
29684;300;7027
29685;300;1345
29686;300;6830
29687;300;3950
29688;300;5225
29689;300;3901
29690;300;4067
29691;300;7747
29692;300;3456
29693;301;5091
29694;301;9731
29695;301;6854
29696;301;7534
29697;301;7542
29698;301;3358
29699;301;6276
29700;301;9005
29701;301;5297
29702;301;9653
29703;301;5736
29704;301;6654
29705;301;7217
29706;301;8792
29707;301;5617
29708;301;7754
29709;301;8565
29710;301;424
29711;301;6254
29712;301;6534
29713;301;3968
29714;301;9007
29715;301;254
29716;301;8688
29717;301;9476
29718;301;4071
29719;301;7780
29720;301;259
29721;301;7998
29722;301;5149
29723;301;9665
29724;301;4588
29725;301;144
29726;301;9791
29727;301;588
29728;301;7564
29729;301;1340
29730;301;9776
29731;301;7044
29732;301;8166
29733;301;307
29734;301;3519
29735;301;872
29736;301;1742
29737;301;3563
29738;301;2151
29739;301;5951
29740;301;9240
29741;301;2163
29742;301;3912
29743;301;588
29744;301;5195
29745;301;3196
29746;301;6485
29747;301;4450
29748;301;1687
29749;301;5503
29750;301;4141
29751;301;1068
29752;301;581
29753;301;2157
29754;301;8217
29755;301;4810
29756;301;7906
29757;301;6629
29758;301;7732
29759;301;1983
29760;301;8676
29761;301;9904
29762;301;1762
29763;301;4384
29764;301;2158
29765;301;4142
29766;301;2315
29767;301;2272
29768;301;4614
29769;301;1429
29770;301;1259
29771;301;5995
29772;301;8706
29773;301;6471
29774;301;7862
29775;301;7075
29776;301;7248
29777;301;9104
29778;301;3212
29779;301;5908
29780;301;5119
29781;301;1655
29782;301;1951
29783;301;9161
29784;301;5583
29785;301;5458
29786;301;4564
29787;301;8509
29788;301;9708
29789;301;129
29790;301;7327
29791;301;8546
29792;301;4637
29793;301;9889
29794;301;4232
29795;301;3575
29796;301;4751
29797;301;6925
29798;301;6066
29799;301;1504
29800;301;9181
29801;301;398
29802;301;3046
29803;301;7592
29804;301;8825
29805;301;5301
29806;301;7458
29807;301;6097
29808;301;8144
29809;301;7853
29810;301;5957
29811;301;1371
29812;301;6950
29813;301;4614
29814;301;1078
29815;301;8560
29816;301;3490
29817;301;279
29818;301;318
29819;301;8583
29820;301;1464
29821;301;6838
29822;301;3209
29823;301;825
29824;301;4347
29825;301;1638
29826;301;6908
29827;301;6813
29828;301;9180
29829;301;3344
29830;301;2110
29831;301;7808
29832;301;1732
29833;301;1122
29834;301;57
29835;301;6649
29836;301;6744
29837;301;6360
29838;301;8028
29839;301;5877
29840;301;5806
29841;301;3668
29842;301;7333
29843;301;8416
29844;301;4647
29845;301;2851
29846;301;7728
29847;301;5895
29848;301;2159
29849;301;8923
29850;301;3939
29851;301;9299
29852;301;6108
29853;301;4500
29854;302;3169
29855;302;998
29856;302;2826
29857;302;818
29858;302;1621
29859;302;1697
29860;302;7049
29861;302;9280
29862;302;4351
29863;302;8534
29864;302;3305
29865;302;7688
29866;302;6366
29867;302;3533
29868;302;6878
29869;302;2031
29870;302;148
29871;302;9330
29872;302;3246
29873;302;1438
29874;302;9781
29875;302;7238
29876;302;2701
29877;302;8240
29878;302;8744
29879;302;321
29880;302;7389
29881;302;8878
29882;302;5292
29883;302;9397
29884;302;9493
29885;302;8806
29886;302;4543
29887;302;4966
29888;302;8136
29889;302;7012
29890;302;2556
29891;302;4335
29892;302;8492
29893;302;3117
29894;302;9930
29895;302;8477
29896;302;8281
29897;302;9915
29898;302;4119
29899;302;9859
29900;302;1844
29901;302;5771
29902;302;3211
29903;302;8523
29904;302;2168
29905;302;6943
29906;302;3928
29907;302;7733
29908;302;5067
29909;302;4307
29910;302;4445
29911;302;3241
29912;302;9210
29913;302;7626
29914;302;756
29915;302;4765
29916;302;1053
29917;302;2613
29918;302;6213
29919;302;6641
29920;302;1318
29921;302;2272
29922;302;9909
29923;302;9403
29924;302;7258
29925;302;8436
29926;302;3405
29927;302;9391
29928;302;6244
29929;302;2487
29930;302;9787
29931;302;8734
29932;302;3002
29933;302;2117
29934;302;5659
29935;302;6691
29936;302;2835
29937;302;330
29938;302;7403
29939;302;5976
29940;302;7902
29941;302;3894
29942;302;6904
29943;302;7444
29944;302;4339
29945;302;384
29946;302;12
29947;302;541
29948;302;5063
29949;302;4808
29950;302;6523
29951;302;8000
29952;302;2597
29953;302;7418
29954;302;1498
29955;302;679
29956;302;1320
29957;302;6232
29958;302;1719
29959;302;8963
29960;302;9541
29961;302;9166
29962;302;3346
29963;302;4953
29964;302;9045
29965;302;6207
29966;302;3325
29967;302;3102
29968;302;3978
29969;302;5517
29970;302;7546
29971;302;50
29972;302;2162
29973;302;4404
29974;302;8947
29975;302;8897
29976;302;3838
29977;302;7456
29978;302;4553
29979;302;5186
29980;302;1814
29981;302;6021
29982;302;2243
29983;302;6168
29984;302;4358
29985;302;8787
29986;302;1336
29987;302;4116
29988;302;2701
29989;302;9803
29990;302;1363
29991;302;3364
29992;302;7276
29993;302;6443
29994;302;456
29995;302;5673
29996;302;3325
29997;302;9863
29998;302;5932
29999;302;2395
30000;302;305
30001;302;847
30002;302;6466
30003;302;2233
30004;302;7630
30005;302;7700
30006;302;3107
30007;302;4005
30008;302;1495
30009;302;257
30010;302;2695
30011;302;7262
30012;302;8827
30013;302;8255
30014;302;9419
30015;302;377
30016;302;4969
30017;302;6331
30018;302;6561
30019;302;3005
30020;302;655
30021;302;8885
30022;302;948
30023;302;4709
30024;302;59
30025;302;8442
30026;302;1789
30027;302;3845
30028;302;4968
30029;302;9442
30030;302;8288
30031;302;9361
30032;302;9306
30033;302;1466
30034;302;6601
30035;302;5945
30036;302;2445
30037;302;5270
30038;302;9148
30039;302;3413
30040;302;3577
30041;302;6047
30042;302;9030
30043;302;3915
30044;302;4722
30045;302;7747
30046;302;4128
30047;302;4047
30048;302;146
30049;302;5906
30050;302;8232
30051;302;5420
30052;303;9735
30053;303;5219
30054;303;3261
30055;303;3366
30056;303;7142
30057;303;2596
30058;303;6833
30059;303;8919
30060;303;4186
30061;303;5751
30062;303;6798
