ID;AvailabilityID;SaleReceiptID
19541;24411;4905
19542;24396;4905
19543;24405;4905
19544;24413;4905
19545;24404;4905
19546;35195;4906
19547;35200;4906
19548;35200;4906
19549;35196;4906
19550;35195;4906
19551;35195;4906
19552;81313;4907
19553;71669;4908
19554;71706;4908
19555;78531;4909
19556;77737;4910
19557;77710;4910
19558;77675;4910
19559;77675;4910
19560;77742;4910
19561;77695;4910
19562;17703;4911
19563;9923;4912
19564;9875;4912
19565;9949;4912
19566;10021;4912
19567;10003;4912
19568;9893;4912
19569;86131;4913
19570;86149;4913
19571;86136;4913
19572;12412;4914
19573;12418;4914
19574;12414;4914
19575;12411;4914
19576;12428;4914
19577;75750;4915
19578;70646;4916
19579;70644;4916
19580;70646;4916
19581;70647;4916
19582;70646;4916
19583;29151;4917
19584;29251;4917
19585;29159;4917
19586;29248;4917
19587;29191;4917
19588;29229;4917
19589;29243;4917
19590;36650;4918
19591;36579;4918
19592;36712;4918
19593;36552;4918
19594;36673;4918
19595;36570;4918
19596;20227;4919
19597;20298;4919
19598;20165;4919
19599;20174;4919
19600;92845;4920
19601;92796;4920
19602;92853;4920
19603;92796;4920
19604;92856;4920
19605;92818;4920
19606;92763;4920
19607;81916;4921
19608;81883;4921
19609;81916;4921
19610;81905;4921
19611;81905;4921
19612;67160;4922
19613;67147;4922
19614;67143;4922
19615;67144;4922
19616;67148;4922
19617;95351;4923
19618;95323;4923
19619;95363;4923
19620;74444;4924
19621;74450;4924
19622;74491;4924
19623;74407;4924
19624;74496;4924
19625;33609;4925
19626;33533;4925
19627;33653;4925
19628;33643;4925
19629;33528;4925
19630;33587;4925
19631;51926;4926
19632;51936;4926
19633;51888;4926
19634;51963;4926
19635;63856;4927
19636;63779;4927
19637;63795;4927
19638;63792;4927
19639;63782;4927
19640;60211;4928
19641;60187;4928
19642;65732;4929
19643;65756;4929
19644;65741;4929
19645;65741;4929
19646;65771;4929
19647;65759;4929
19648;68332;4930
19649;68335;4930
19650;68333;4930
19651;68347;4930
19652;68338;4930
19653;68317;4930
19654;82065;4931
19655;82067;4931
19656;9175;4932
19657;9187;4932
19658;9177;4932
19659;9175;4932
19660;9191;4932
19661;1588;4933
19662;1611;4933
19663;1588;4933
19664;1572;4933
19665;1610;4933
19666;1546;4933
19667;2134;4934
19668;2131;4934
19669;2132;4934
19670;79583;4935
19671;79585;4935
19672;79583;4935
19673;7865;4936
19674;7815;4936
19675;7875;4936
19676;7892;4936
19677;7949;4936
19678;91853;4937
19679;91933;4937
19680;91883;4937
19681;91905;4937
19682;91934;4937
19683;91876;4937
19684;91922;4937
19685;31007;4938
19686;30995;4938
19687;30997;4938
19688;30949;4938
19689;30923;4938
19690;67221;4939
19691;67289;4939
19692;67225;4939
19693;15605;4940
19694;15564;4940
19695;15504;4940
19696;39803;4941
19697;39788;4941
19698;39806;4941
19699;39801;4941
19700;39789;4941
19701;39808;4941
19702;25979;4942
19703;26123;4942
19704;26098;4942
19705;75609;4943
19706;75581;4943
19707;75539;4943
19708;75515;4943
19709;75640;4943
19710;75603;4943
19711;44606;4944
19712;44633;4944
19713;4741;4945
19714;4630;4945
19715;4719;4945
19716;4719;4945
19717;24765;4946
19718;24823;4946
19719;24792;4946
19720;24822;4946
19721;24781;4946
19722;24775;4946
19723;79560;4947
19724;79603;4947
19725;61478;4948
19726;61486;4948
19727;61472;4948
19728;61464;4948
19729;61485;4948
19730;61463;4948
19731;41969;4949
19732;42027;4949
19733;41979;4949
19734;7139;4950
19735;7089;4950
19736;7162;4950
19737;7136;4950
19738;7097;4950
19739;69972;4951
19740;70038;4951
19741;19413;4952
19742;19331;4952
19743;61818;4953
19744;61819;4953
19745;61835;4953
19746;61826;4953
19747;61822;4953
19748;61823;4953
19749;61832;4953
19750;18349;4954
19751;28604;4955
19752;28515;4955
19753;28611;4955
19754;28580;4955
19755;28543;4955
19756;28631;4955
19757;10630;4956
19758;22531;4957
19759;22604;4957
19760;77765;4958
19761;77696;4958
19762;77761;4958
19763;77759;4958
19764;77687;4958
19765;40238;4959
19766;40236;4959
19767;40251;4959
19768;40230;4959
19769;40218;4959
19770;91680;4960
19771;91681;4960
19772;1727;4961
19773;1816;4961
19774;1805;4961
19775;64312;4962
19776;85497;4963
19777;46231;4964
19778;46153;4964
19779;46194;4964
19780;46254;4964
19781;46224;4964
19782;75139;4965
19783;75154;4965
19784;64802;4966
19785;64802;4966
19786;93739;4967
19787;93699;4967
19788;34146;4968
19789;34152;4968
19790;34153;4968
19791;34149;4968
19792;34154;4968
19793;34147;4968
19794;34146;4968
19795;15324;4969
19796;15318;4969
19797;15325;4969
19798;15307;4969
19799;15307;4969
19800;65530;4970
19801;65605;4970
19802;70328;4971
19803;70345;4971
19804;88624;4972
19805;35341;4973
19806;35236;4973
19807;49862;4974
19808;49867;4974
19809;49868;4974
19810;60242;4975
19811;60297;4975
19812;60276;4975
19813;60252;4975
19814;60328;4975
19815;60275;4975
19816;69196;4976
19817;69194;4976
19818;69225;4976
19819;69212;4976
19820;77227;4977
19821;22952;4978
19822;22962;4978
19823;879;4979
19824;897;4979
19825;885;4979
19826;902;4979
19827;21288;4980
19828;21288;4980
19829;24433;4981
19830;24434;4981
19831;24423;4981
19832;24434;4981
19833;24445;4981
19834;24343;4982
19835;24385;4982
19836;24281;4982
19837;24369;4982
19838;24301;4982
19839;12789;4983
19840;12804;4983
19841;12771;4983
19842;87787;4984
19843;87868;4984
19844;87734;4984
19845;87715;4984
19846;11450;4985
19847;11450;4985
19848;34570;4986
19849;34634;4986
19850;34561;4986
19851;34526;4986
19852;34477;4986
19853;34538;4986
19854;9113;4987
19855;9073;4987
19856;9173;4987
19857;9125;4987
19858;9153;4987
19859;9150;4987
19860;66018;4988
19861;66136;4988
19862;42188;4989
19863;42173;4989
19864;42303;4989
19865;42156;4989
19866;42253;4989
19867;42164;4989
19868;45414;4990
19869;45455;4990
19870;45417;4990
19871;51273;4991
19872;77189;4992
19873;77183;4992
19874;77188;4992
19875;77195;4992
19876;77186;4992
19877;77183;4992
19878;4075;4993
19879;4065;4993
19880;4090;4993
19881;94421;4994
19882;94447;4994
19883;94448;4994
19884;10683;4995
19885;10731;4995
19886;77220;4996
19887;77231;4996
19888;44483;4997
19889;44594;4997
19890;44467;4997
19891;44455;4997
19892;62207;4998
19893;62205;4998
19894;62207;4998
19895;62207;4998
19896;62210;4998
19897;62207;4998
19898;62210;4998
19899;68679;4999
19900;68649;4999
19901;68673;4999
19902;68661;4999
19903;68647;4999
19904;72948;5000
19905;72963;5000
19906;72961;5000
19907;72970;5000
19908;25103;5001
19909;25114;5001
19910;25097;5001
19911;88879;5002
19912;88901;5002
19913;88879;5002
19914;88874;5002
19915;88877;5002
19916;88891;5002
19917;89491;5003
19918;89481;5003
19919;89458;5003
19920;89463;5003
19921;89496;5003
19922;89458;5003
19923;16579;5004
19924;16579;5004
19925;16581;5004
19926;16577;5004
19927;16580;5004
19928;9;5005
19929;8;5005
19930;12;5005
19931;5;5005
19932;1;5005
19933;73727;5006
19934;73795;5006
19935;73749;5006
19936;73777;5006
19937;73731;5006
19938;73774;5006
19939;92344;5007
19940;92279;5007
19941;92270;5007
19942;92269;5007
19943;92294;5007
19944;42945;5008
19945;42994;5008
19946;42905;5008
19947;42962;5008
19948;42906;5008
19949;42906;5008
19950;86115;5009
19951;86152;5009
19952;86116;5009
19953;86147;5009
19954;86148;5009
19955;86131;5009
19956;86114;5009
19957;16823;5010
19958;16855;5010
19959;16925;5010
19960;16907;5010
19961;41882;5011
19962;41918;5011
19963;41929;5011
19964;41924;5011
19965;41899;5011
19966;41934;5011
19967;41913;5011
19968;92606;5012
19969;92594;5012
19970;92597;5012
19971;92586;5012
19972;92594;5012
19973;92598;5012
19974;1850;5013
19975;1919;5013
19976;1885;5013
19977;1885;5013
19978;37004;5014
19979;36979;5014
19980;37003;5014
19981;36958;5014
19982;37012;5014
19983;65803;5015
19984;65803;5015
19985;65819;5015
19986;65817;5015
19987;65805;5015
19988;65816;5015
19989;65807;5015
19990;30769;5016
19991;30759;5016
19992;30685;5016
19993;30744;5016
19994;30794;5016
19995;30691;5016
19996;55593;5017
19997;55593;5017
19998;55572;5017
19999;55607;5017
20000;72731;5018
20001;56723;5019
20002;56747;5019
20003;56763;5019
20004;56765;5019
20005;56752;5019
20006;56751;5019
20007;56754;5019
20008;30658;5020
20009;59917;5021
20010;59888;5021
20011;59842;5021
20012;94283;5022
20013;74103;5023
20014;74132;5023
20015;74109;5023
20016;74196;5023
20017;74141;5023
20018;74177;5023
20019;1162;5024
20020;1162;5024
20021;1188;5024
20022;1170;5024
20023;1126;5024
20024;1129;5024
20025;27628;5025
20026;27621;5025
20027;27633;5025
20028;27628;5025
20029;27623;5025
20030;39124;5026
20031;39113;5026
20032;39112;5026
20033;39120;5026
20034;39124;5026
20035;39110;5026
20036;24860;5027
20037;24874;5027
20038;24871;5027
20039;24863;5027
20040;24855;5027
20041;24935;5027
20042;74979;5028
20043;74991;5028
20044;74963;5028
20045;74958;5028
20046;8294;5029
20047;8323;5029
20048;8333;5029
20049;8321;5029
20050;8331;5029
20051;57879;5030
20052;57892;5030
20053;57963;5030
20054;57862;5030
20055;57857;5030
20056;57914;5030
20057;57958;5030
20058;90920;5031
20059;90944;5031
20060;58337;5032
20061;58262;5032
20062;58353;5032
20063;58291;5032
20064;61527;5033
20065;61546;5033
20066;61620;5033
20067;61525;5033
20068;61489;5033
20069;61538;5033
20070;18874;5034
20071;18804;5034
20072;81972;5035
20073;82055;5035
20074;82021;5035
20075;8683;5036
20076;8687;5036
20077;8668;5036
20078;8692;5036
20079;48650;5037
20080;4863;5038
20081;4844;5038
20082;4794;5038
20083;4883;5038
20084;4808;5038
20085;94064;5039
20086;94054;5039
20087;94024;5039
20088;94044;5039
20089;94051;5039
20090;94058;5039
20091;9814;5040
20092;9746;5040
20093;9773;5040
20094;9806;5040
20095;9841;5040
20096;9742;5040
20097;9786;5040
20098;72555;5041
20099;72599;5041
20100;72589;5041
20101;72586;5041
20102;21279;5042
20103;21230;5042
20104;21192;5042
20105;21241;5042
20106;21213;5042
20107;38003;5043
20108;38030;5043
20109;38026;5043
20110;38062;5043
20111;38005;5043
20112;9413;5044
20113;9417;5044
20114;20574;5045
20115;15405;5046
20116;29058;5047
20117;29055;5047
20118;29057;5047
20119;29058;5047
20120;29057;5047
20121;18004;5048
20122;18004;5048
20123;18004;5048
20124;17990;5048
20125;17994;5048
20126;61729;5049
20127;61791;5049
20128;61813;5049
20129;61744;5049
20130;61756;5049
20131;61760;5049
20132;61797;5049
20133;11784;5050
20134;11717;5050
20135;11756;5050
20136;36491;5051
20137;36520;5051
20138;36474;5051
20139;36505;5051
20140;36422;5051
20141;36454;5051
20142;36399;5051
20143;2087;5052
20144;2086;5052
20145;2089;5052
20146;2092;5052
20147;2093;5052
20148;91680;5053
20149;91666;5053
20150;91687;5053
20151;91658;5053
20152;91633;5053
20153;91630;5053
20154;91666;5053
20155;44721;5054
20156;44712;5054
20157;24079;5055
20158;24103;5055
20159;24087;5055
20160;24084;5055
20161;24086;5055
20162;24100;5055
20163;78746;5056
20164;90688;5057
20165;90737;5057
20166;90749;5057
20167;90705;5057
20168;90692;5057
20169;20740;5058
20170;20736;5058
20171;20774;5058
20172;20694;5058
20173;52811;5059
20174;52747;5059
20175;52661;5059
20176;52616;5059
20177;52773;5059
20178;52658;5059
20179;52638;5059
20180;2236;5060
20181;2250;5060
20182;2227;5060
20183;2249;5060
20184;24126;5061
20185;24130;5061
20186;24122;5061
20187;83910;5062
20188;83900;5062
20189;83896;5062
20190;83896;5062
20191;64689;5063
20192;64782;5063
20193;64640;5063
20194;54807;5064
20195;54966;5064
20196;54889;5064
20197;54831;5064
20198;54889;5064
20199;54904;5064
20200;54966;5064
20201;39622;5065
20202;39663;5065
20203;39659;5065
20204;39649;5065
20205;39618;5065
20206;54195;5066
20207;9192;5067
20208;9180;5067
20209;9177;5067
20210;9183;5067
20211;45922;5068
20212;45966;5068
20213;45906;5068
20214;45866;5068
20215;45911;5068
20216;16756;5069
20217;16756;5069
20218;16756;5069
20219;16756;5069
20220;16756;5069
20221;16756;5069
20222;13152;5070
20223;65;5071
20224;132;5071
20225;117;5071
20226;39;5071
20227;69;5071
20228;53862;5072
20229;53831;5072
20230;53801;5072
20231;53804;5072
20232;53829;5072
20233;53814;5072
20234;58669;5073
20235;78547;5074
20236;78559;5074
20237;78530;5074
20238;36832;5075
20239;36818;5075
20240;36780;5075
20241;36753;5075
20242;6708;5076
20243;6668;5076
20244;54216;5077
20245;54219;5077
20246;93467;5078
20247;93463;5078
20248;93386;5078
20249;93432;5078
20250;93417;5078
20251;21408;5079
20252;21429;5079
20253;21429;5079
20254;21414;5079
20255;21427;5079
20256;18002;5080
20257;5093;5081
20258;5091;5081
20259;5096;5081
20260;12421;5082
20261;12422;5082
20262;12419;5082
20263;12415;5082
20264;12430;5082
20265;12437;5082
20266;12410;5082
20267;85118;5083
20268;85060;5083
20269;85067;5083
20270;85128;5083
20271;84980;5083
20272;55523;5084
20273;55427;5084
20274;55387;5084
20275;55428;5084
20276;55425;5084
20277;55502;5084
20278;60864;5085
20279;60935;5085
20280;60918;5085
20281;60844;5085
20282;60924;5085
20283;60896;5085
20284;60871;5085
20285;40433;5086
20286;40418;5086
20287;40419;5086
20288;40406;5086
20289;32822;5087
20290;32729;5087
20291;32770;5087
20292;32746;5087
20293;32728;5087
20294;65882;5088
20295;65828;5088
20296;65838;5088
20297;65849;5088
20298;65854;5088
20299;65931;5088
20300;12742;5089
20301;12740;5089
20302;12750;5089
20303;12754;5089
20304;62207;5090
20305;62210;5090
20306;62209;5090
20307;15651;5091
20308;15643;5091
20309;15662;5091
20310;15630;5091
20311;15661;5091
20312;15642;5091
20313;15615;5091
20314;37611;5092
20315;37652;5092
20316;37689;5092
20317;37682;5092
20318;37611;5092
20319;68637;5093
20320;68628;5093
20321;68639;5093
20322;68638;5093
20323;68643;5093
20324;5372;5094
20325;74514;5095
20326;74525;5095
20327;74514;5095
20328;74532;5095
20329;80503;5096
20330;80551;5096
20331;80535;5096
20332;80520;5096
20333;80511;5096
20334;20698;5097
20335;18386;5098
20336;85662;5099
20337;85560;5099
20338;85545;5099
20339;85487;5099
20340;33508;5100
20341;33510;5100
20342;33501;5100
20343;33481;5100
20344;33492;5100
20345;41857;5101
20346;41858;5101
20347;41866;5101
20348;41827;5101
20349;41855;5101
20350;41860;5101
20351;14502;5102
20352;14526;5102
20353;14500;5102
20354;14509;5102
20355;14599;5102
20356;41869;5103
20357;41862;5103
20358;41865;5103
20359;41857;5103
20360;41847;5103
20361;41854;5103
20362;31372;5104
20363;31367;5104
20364;89259;5105
20365;89275;5105
20366;13299;5106
20367;57308;5107
20368;85898;5108
20369;85785;5108
20370;85813;5108
20371;85876;5108
20372;85754;5108
20373;85747;5108
20374;85746;5108
20375;52003;5109
20376;52010;5109
20377;52006;5109
20378;52007;5109
20379;52007;5109
20380;52003;5109
20381;52006;5109
20382;66299;5110
20383;66407;5110
20384;66361;5110
20385;66404;5110
20386;66437;5110
20387;66379;5110
20388;66342;5110
20389;40806;5111
20390;40807;5111
20391;40809;5111
20392;40811;5111
20393;40809;5111
20394;40809;5111
20395;10537;5112
20396;6403;5113
20397;68273;5114
20398;68309;5114
20399;68258;5114
20400;68305;5114
20401;68282;5114
20402;65012;5115
20403;65046;5115
20404;64987;5115
20405;6154;5116
20406;6068;5116
20407;6098;5116
20408;6085;5116
20409;6087;5116
20410;6097;5116
20411;30127;5117
20412;30115;5117
20413;30102;5117
20414;30121;5117
20415;30124;5117
20416;30116;5117
20417;74546;5118
20418;74536;5118
20419;74561;5118
20420;74545;5118
20421;74537;5118
20422;74554;5118
20423;5124;5119
20424;5113;5119
20425;5108;5119
20426;5108;5119
20427;35145;5120
20428;35180;5120
20429;35177;5120
20430;35193;5120
20431;35162;5120
20432;35145;5120
20433;9500;5121
20434;9547;5121
20435;9492;5121
20436;9549;5121
20437;9511;5121
20438;28947;5122
20439;62209;5123
20440;62211;5123
20441;62210;5123
20442;62207;5123
20443;62208;5123
20444;30149;5124
20445;30162;5124
20446;67529;5125
20447;67537;5125
20448;67534;5125
20449;67529;5125
20450;67541;5125
20451;67530;5125
20452;45317;5126
20453;45295;5126
20454;45265;5126
20455;23861;5127
20456;23872;5127
20457;52395;5128
20458;52412;5128
20459;52429;5128
20460;52386;5128
20461;52395;5128
20462;52395;5128
20463;74016;5129
20464;74019;5129
20465;74053;5129
20466;57355;5130
20467;57248;5130
20468;57259;5130
20469;57243;5130
20470;57270;5130
20471;57313;5130
20472;35913;5131
20473;35948;5131
20474;22954;5132
20475;22952;5132
20476;22959;5132
20477;42975;5133
20478;6973;5134
20479;5135;5135
20480;5123;5135
20481;41942;5136
20482;41882;5136
20483;41924;5136
20484;41924;5136
20485;10067;5137
20486;10090;5137
20487;10060;5137
20488;10065;5137
20489;10041;5137
20490;10117;5137
20491;80459;5138
20492;80481;5138
20493;80441;5138
20494;80434;5138
20495;80450;5138
20496;2087;5139
20497;2092;5139
20498;2089;5139
20499;2090;5139
20500;2086;5139
20501;2091;5139
20502;320;5140
20503;270;5140
20504;269;5140
20505;276;5140
20506;260;5140
20507;291;5140
20508;84882;5141
20509;84853;5141
20510;84936;5141
20511;72440;5142
20512;54787;5143
20513;54784;5143
20514;54792;5143
20515;1480;5144
20516;1499;5144
20517;1470;5144
20518;1473;5144
20519;85898;5145
20520;86356;5146
20521;86301;5146
20522;86349;5146
20523;86328;5146
20524;86358;5146
20525;86292;5147
20526;86360;5147
20527;86344;5147
20528;86339;5147
20529;86360;5147
20530;86293;5147
20531;86339;5147
20532;89137;5148
20533;89081;5148
20534;89155;5148
20535;89083;5148
20536;89084;5148
20537;62312;5149
20538;62316;5149
20539;62319;5149
20540;62357;5149
20541;62332;5149
20542;62315;5149
20543;54933;5150
20544;54808;5150
20545;54882;5150
20546;54806;5150
20547;56004;5151
20548;65800;5152
20549;65797;5152
20550;65822;5152
20551;65815;5152
20552;63292;5153
20553;63192;5153
20554;25426;5154
20555;25402;5154
20556;25390;5154
20557;25428;5154
20558;51407;5155
20559;51406;5155
20560;51381;5155
20561;51265;5155
20562;51273;5155
20563;51313;5155
20564;51448;5155
20565;93651;5156
20566;93646;5156
20567;93664;5156
20568;93644;5156
20569;73492;5157
20570;73430;5157
20571;73421;5157
20572;36405;5158
20573;36451;5158
20574;36488;5158
20575;8404;5159
20576;8382;5159
20577;8348;5159
20578;8396;5159
20579;8343;5159
20580;22389;5160
20581;22406;5160
20582;22374;5160
20583;22358;5160
20584;8226;5161
20585;8225;5161
20586;8236;5161
20587;8244;5161
20588;8239;5161
20589;71648;5162
20590;27542;5163
20591;27600;5163
20592;27605;5163
20593;69566;5164
20594;70502;5165
20595;70419;5165
20596;70468;5165
20597;70396;5165
20598;70531;5165
20599;70427;5165
20600;70515;5165
20601;72983;5166
20602;72981;5166
20603;72981;5166
20604;72981;5166
20605;72977;5166
20606;85884;5167
20607;85822;5167
20608;85794;5167
20609;85736;5167
20610;85887;5167
20611;48644;5168
20612;48634;5168
20613;48651;5168
20614;48716;5168
20615;48728;5168
20616;48688;5168
20617;55532;5169
20618;55555;5169
20619;55542;5169
20620;55551;5169
20621;55544;5169
20622;55552;5169
20623;66719;5170
20624;66792;5170
20625;21557;5171
20626;21537;5171
20627;21533;5171
20628;21551;5171
20629;37304;5172
20630;37317;5172
20631;37320;5172
20632;14138;5173
20633;60521;5174
20634;60462;5174
20635;60443;5174
20636;60411;5174
20637;81438;5175
20638;81486;5175
20639;81483;5175
20640;86043;5176
20641;85990;5176
20642;85938;5176
20643;86009;5176
20644;85973;5176
20645;86029;5176
20646;85978;5176
20647;60761;5177
20648;60697;5177
20649;60717;5177
20650;60782;5177
20651;95366;5178
20652;95349;5178
20653;95322;5178
20654;41841;5179
20655;41865;5179
20656;41830;5179
20657;5837;5180
20658;5802;5180
20659;5722;5180
20660;5765;5180
20661;57185;5181
20662;57228;5181
20663;57189;5181
20664;57233;5181
20665;57225;5181
20666;57185;5181
20667;57205;5181
20668;68317;5182
20669;68327;5182
20670;68337;5182
20671;68331;5182
20672;68321;5182
20673;68344;5182
20674;68331;5182
20675;86993;5183
20676;87012;5183
20677;86967;5183
20678;69480;5184
20679;69449;5184
20680;73283;5185
20681;73298;5185
20682;73272;5185
20683;73353;5185
20684;73276;5185
20685;30005;5186
20686;29987;5186
20687;29856;5186
20688;29857;5186
20689;29970;5186
20690;29965;5186
20691;29912;5186
20692;68662;5187
20693;68654;5187
20694;17723;5188
20695;17753;5188
20696;17689;5188
20697;17724;5188
20698;17754;5188
20699;17726;5188
20700;17720;5188
20701;76212;5189
20702;76183;5189
20703;76199;5189
20704;76180;5189
20705;76189;5189
20706;76192;5189
20707;16841;5190
20708;16852;5190
20709;16844;5190
20710;16838;5190
20711;67868;5191
20712;67845;5191
20713;67797;5191
20714;48687;5192
20715;48681;5192
20716;48739;5192
20717;16863;5193
20718;16903;5193
20719;16795;5193
20720;68783;5194
20721;68865;5194
20722;68845;5194
20723;68832;5194
20724;48117;5195
20725;48227;5195
20726;48149;5195
20727;48194;5195
20728;48121;5195
20729;95221;5196
20730;95317;5196
20731;95316;5196
20732;95246;5196
20733;95218;5196
20734;95281;5196
20735;95295;5196
20736;94445;5197
20737;74439;5198
20738;74414;5198
20739;74470;5198
20740;30572;5199
20741;30637;5199
20742;30531;5199
20743;30598;5199
20744;69563;5200
20745;69647;5200
20746;69544;5200
20747;69603;5200
20748;57488;5201
20749;57492;5201
20750;57447;5201
20751;57483;5201
20752;84020;5202
20753;84010;5202
20754;84031;5202
20755;84033;5202
20756;84038;5202
20757;84102;5202
20758;84050;5202
20759;18599;5203
20760;45849;5204
20761;45804;5204
20762;45754;5204
20763;45856;5204
20764;45788;5204
20765;45849;5204
20766;43985;5205
20767;44009;5205
20768;43991;5205
20769;43950;5205
20770;43903;5205
20771;43971;5205
20772;43962;5205
20773;67870;5206
20774;67864;5206
20775;67883;5206
20776;15652;5207
20777;15622;5207
20778;15635;5207
20779;15662;5207
20780;15659;5207
20781;36453;5208
20782;36517;5208
20783;36477;5208
20784;56375;5209
20785;56363;5209
20786;56370;5209
20787;56370;5209
20788;48430;5210
20789;28002;5211
20790;47405;5212
20791;47555;5212
20792;47457;5212
20793;47505;5212
20794;47407;5212
20795;40228;5213
20796;40216;5213
20797;40260;5213
20798;40236;5213
20799;67666;5214
20800;67680;5214
20801;67565;5214
20802;19689;5215
20803;19683;5215
20804;19682;5215
20805;19669;5215
20806;95385;5216
20807;95438;5216
20808;95412;5216
20809;95433;5216
20810;95386;5216
20811;95417;5216
20812;95434;5216
20813;17520;5217
20814;17467;5217
20815;17464;5217
20816;17557;5217
20817;17498;5217
20818;75499;5218
20819;75453;5218
20820;75456;5218
20821;75503;5218
20822;75444;5218
20823;75442;5218
20824;75466;5218
20825;91575;5219
20826;91616;5219
20827;91545;5219
20828;91549;5219
20829;91583;5219
20830;91577;5219
20831;38779;5220
20832;46993;5221
20833;47074;5221
20834;46980;5221
20835;89757;5222
20836;89750;5222
20837;89758;5222
20838;89757;5222
20839;89755;5222
20840;55585;5223
20841;55564;5223
20842;55600;5223
20843;55575;5223
20844;63318;5224
20845;13007;5225
20846;13034;5225
20847;13002;5225
20848;13087;5225
20849;13105;5225
20850;13039;5225
20851;65791;5226
20852;65807;5226
20853;45364;5227
20854;90266;5228
20855;90303;5228
20856;90302;5228
20857;90249;5228
20858;48416;5229
20859;48416;5229
20860;48418;5229
20861;48392;5229
20862;48392;5229
20863;48399;5229
20864;48437;5229
20865;5671;5230
20866;62174;5231
20867;62188;5231
20868;62076;5231
20869;66777;5232
20870;66800;5232
20871;66807;5232
20872;28375;5233
20873;28323;5233
20874;28266;5233
20875;28325;5233
20876;28388;5233
20877;28417;5233
20878;28417;5233
20879;12172;5234
20880;40465;5235
20881;40445;5235
20882;40456;5235
20883;40455;5235
20884;40459;5235
20885;40464;5235
20886;72636;5236
20887;72644;5236
20888;72624;5236
20889;48377;5237
20890;48377;5237
20891;48367;5237
20892;48358;5237
20893;48339;5237
20894;84950;5238
20895;84931;5238
20896;84837;5238
20897;1256;5239
20898;1298;5239
20899;1266;5239
20900;1365;5239
20901;1211;5239
20902;10005;5240
20903;9865;5240
20904;9866;5240
20905;43316;5241
20906;62275;5242
20907;62274;5242
20908;62274;5242
20909;84149;5243
20910;31988;5244
20911;31990;5244
20912;32029;5244
20913;32022;5244
20914;32012;5244
20915;7906;5245
20916;7859;5245
20917;7881;5245
20918;7940;5245
20919;7853;5245
20920;7917;5245
20921;43;5246
20922;59;5246
20923;38;5246
20924;25;5246
20925;61;5246
20926;91;5246
20927;140;5246
20928;53539;5247
20929;53504;5247
20930;53510;5247
20931;53564;5247
20932;53476;5247
20933;8252;5248
20934;8231;5248
20935;8251;5248
20936;8237;5248
20937;8249;5248
20938;8239;5248
20939;37647;5249
20940;37626;5249
20941;6686;5250
20942;6733;5250
20943;6729;5250
20944;6733;5250
20945;6657;5250
20946;52061;5251
20947;52080;5251
20948;52047;5251
20949;52072;5251
20950;19477;5252
20951;19462;5252
20952;19474;5252
20953;19471;5252
20954;19466;5252
20955;19463;5252
20956;19468;5252
20957;25118;5253
20958;25122;5253
20959;25125;5253
20960;25118;5253
20961;67981;5254
20962;67917;5254
20963;67980;5254
20964;69235;5255
20965;69228;5255
20966;69186;5255
20967;69213;5255
20968;69231;5255
20969;79446;5256
20970;79442;5256
20971;79442;5256
20972;12748;5257
20973;12764;5257
20974;12752;5257
20975;46605;5258
20976;46610;5258
20977;46673;5258
20978;46613;5258
20979;46661;5258
20980;46654;5258
20981;46639;5258
20982;73765;5259
20983;73747;5259
20984;73768;5259
20985;73777;5259
20986;66237;5260
20987;66242;5260
20988;21217;5261
20989;21282;5261
20990;21235;5261
20991;21197;5261
20992;21208;5261
20993;88054;5262
20994;88055;5262
20995;88052;5262
20996;26695;5263
20997;26706;5263
20998;26706;5263
20999;26707;5263
21000;2638;5264
21001;2642;5264
21002;2616;5264
21003;2612;5264
21004;10144;5265
21005;10191;5265
21006;10138;5265
21007;10140;5265
21008;33068;5266
21009;41008;5267
21010;40987;5267
21011;41014;5267
21012;41024;5267
21013;41020;5267
21014;41028;5267
21015;41010;5267
21016;57433;5268
21017;57442;5268
21018;57433;5268
21019;57472;5268
21020;57474;5268
21021;57503;5268
21022;1009;5269
21023;1042;5269
21024;1049;5269
21025;1023;5269
21026;1046;5269
21027;69889;5270
21028;69809;5270
21029;69895;5270
21030;19111;5271
21031;19101;5271
21032;94018;5272
21033;94019;5272
21034;94038;5272
21035;94044;5272
21036;94048;5272
21037;94022;5272
21038;94058;5272
21039;9695;5273
21040;9689;5273
21041;68861;5274
21042;6378;5275
21043;6360;5275
21044;6379;5275
21045;6427;5275
21046;58352;5276
21047;58236;5276
21048;68613;5277
21049;68636;5277
21050;68619;5277
21051;68646;5277
21052;63737;5278
21053;63658;5278
21054;63690;5278
21055;55560;5279
21056;55537;5279
21057;55547;5279
21058;69526;5280
21059;69519;5280
21060;69508;5280
21061;69526;5280
21062;69533;5280
21063;33070;5281
21064;33062;5281
21065;33066;5281
21066;33057;5281
21067;92350;5282
21068;51775;5283
21069;51790;5283
21070;51720;5283
21071;51760;5283
21072;65746;5284
21073;16724;5285
21074;16714;5285
21075;28115;5286
21076;28200;5286
21077;28204;5286
21078;28195;5286
21079;90707;5287
21080;90757;5287
21081;90719;5287
21082;57590;5288
21083;57671;5288
21084;57611;5288
21085;57549;5288
21086;57663;5288
21087;54979;5289
21088;44447;5290
21089;44518;5290
21090;44577;5290
21091;19672;5291
21092;19679;5291
21093;19675;5291
21094;19671;5291
21095;19671;5291
21096;19669;5291
